SchoolCode,SchoolName,DistrictCode,CountyName,District,GSserved,Virtual,SOC,VirtStat,TA,SG_SD,SG_DS,ChronicAbsenteeismCount,chronicabsenteeismrate,Cnty_Sch_Cnt,ENR_decile,ENR_quartile,Rate_Sped,Rate_LI
6024079,North Fork Elementary,75606,Madera,Chawanakee Unified,K-8,N,60,0,240.0,190.0,32.0,62.0,26.4,57,1,1,13.333333333333334,79.16666666666666
6024079,North Fork Elementary,75606,Madera,North Fork Union Elementary,No Data,No Data,61,0,240.0,190.0,32.0,62.0,26.4,57,1,1,13.333333333333334,79.16666666666666
6016877,El Sereno Elementary,64733,Los Angeles,Los Angeles Unified,K-6,N,60,0,240.0,225.0,48.0,27.0,11.7,1598,1,1,20.0,93.75
6020614,Montebello Gardens Elementary,64808,Los Angeles,Montebello Unified,K-5,N,60,0,240.0,213.0,48.0,21.0,8.8,1598,1,1,20.0,88.75
0140574,Menifee Virtual,67116,Riverside,Menifee Union,2-8,V,60,1,241.0,182.0,34.0,28.0,13.8,444,1,1,14.107883817427386,75.51867219917013
6094676,San Joaquin Elementary,73635,Orange,Saddleback Valley Unified,K-6,N,60,0,241.0,192.0,49.0,24.0,10.3,547,1,1,20.33195020746888,79.66804979253112
6054092,Hope Elementary,71944,Tulare,Hope Elementary,K-8,N,61,0,242.0,162.0,19.0,20.0,8.3,169,1,1,7.851239669421488,66.94214876033058
6007116,Del Rey Elementary,62414,Fresno,Sanger Unified,K-6,N,60,0,242.0,209.0,24.0,16.0,6.8,292,1,1,9.917355371900827,86.36363636363636
6017826,Leapwood Avenue Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,242.0,179.0,59.0,52.0,21.7,1598,1,1,24.380165289256198,73.96694214876032
6105761,Durham Intermediate,61432,Butte,Durham Unified,6-8,N,62,0,243.0,110.0,24.0,46.0,19.2,56,1,1,9.876543209876543,45.267489711934154
0129544,Eastin Arcola Elementary,65243,Madera,Madera Unified,K-8,N,60,0,243.0,236.0,32.0,54.0,23.4,57,1,1,13.168724279835391,97.11934156378601
6009419,Di Giorgio Elementary,63420,Kern,Di Giorgio Elementary,K-8,N,61,0,243.0,243.0,21.0,12.0,5.0,250,1,1,8.641975308641975,100.0
6113252,Chin (John Yehall) Elementary,68478,San Francisco,San Francisco Unified,K-5,N,60,0,243.0,181.0,21.0,4.0,1.7,95,1,1,8.641975308641975,74.48559670781893
6007298,James Garfield Elementary,62430,Fresno,Selma Unified,K-6,N,60,0,243.0,229.0,39.0,25.0,10.6,292,1,1,16.049382716049383,94.23868312757202
6043681,South Hillsborough,68908,San Mateo,Hillsborough City Elementary,K-5,N,60,0,244.0,17.0,44.0,9.0,3.7,143,1,1,18.0327868852459,6.967213114754098
6009468,El Tejon Elementary,75168,Kern,El Tejon Union,No Data,No Data,60,0,244.0,205.0,54.0,16.0,6.8,250,1,1,22.131147540983605,84.01639344262296
6009468,El Tejon Elementary,75168,Kern,El Tejon Unified,5-8,N,62,0,244.0,205.0,54.0,16.0,6.8,250,1,1,22.131147540983605,84.01639344262296
6017487,Harrison Street Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,244.0,232.0,64.0,50.0,20.9,1598,1,1,26.229508196721312,95.08196721311475
6017271,"Glassell Park ES Science, Technology, Engineering, Arts and Math Magnet",64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,244.0,223.0,52.0,57.0,24.3,1598,1,1,21.311475409836063,91.39344262295081
6034037,Leataata Floyd Elementary,67439,Sacramento,Sacramento City Unified,K-6,N,60,0,245.0,241.0,45.0,114.0,52.3,301,1,1,18.367346938775512,98.36734693877551
6025746,Romero Elementary,73619,Merced,Gustine Unified,K-5,N,60,0,245.0,209.0,45.0,75.0,32.2,92,1,1,18.367346938775512,85.3061224489796
6024277,Manor Elementary,75002,Marin,Fairfax Elementary,No Data,No Data,60,0,245.0,44.0,51.0,22.0,9.2,65,1,1,20.816326530612244,17.959183673469386
6024277,Manor Elementary,75002,Marin,Ross Valley Elementary,K-5,N,60,0,245.0,44.0,51.0,22.0,9.2,65,1,1,20.816326530612244,17.959183673469386
6054977,Olivelands Elementary,72447,Ventura,Briggs Elementary,K-4,N,60,0,245.0,165.0,27.0,34.0,14.1,178,1,1,11.020408163265307,67.3469387755102
6007322,Terry Elementary,62430,Fresno,Selma Unified,K-6,N,60,0,245.0,244.0,41.0,35.0,14.6,292,1,1,16.73469387755102,99.59183673469387
6097703,Happy Valley Primary,70011,Shasta,Happy Valley Union Elementary,K-3,N,60,0,246.0,180.0,59.0,41.0,17.2,57,1,1,23.983739837398375,73.17073170731707
6025167,Mendocino K-8,65581,Mendocino,Mendocino Unified,K-8,N,60,0,246.0,178.0,49.0,66.0,27.2,42,1,1,19.91869918699187,72.35772357723577
6039119,Alcott Elementary,68338,San Diego,San Diego Unified,K-5,N,60,0,246.0,121.0,65.0,61.0,25.6,569,1,1,26.422764227642276,49.1869918699187
6039861,Pacific View Leadership Elementary,68338,San Diego,San Diego Unified,K-5,N,60,0,246.0,197.0,52.0,46.0,19.5,569,1,1,21.138211382113823,80.08130081300813
6041701,Visitacion Valley Elementary,68478,San Francisco,San Francisco Unified,K-5,N,60,0,246.0,191.0,39.0,78.0,32.0,95,1,1,15.853658536585366,77.64227642276423
6048516,Empire Gardens Elementary,69666,Santa Clara,San Jose Unified,K-5,C,60,0,246.0,185.0,57.0,82.0,35.0,319,1,1,23.170731707317074,75.20325203252033
6039556,Field Elementary,68338,San Diego,San Diego Unified,K-5,N,60,0,246.0,170.0,76.0,49.0,20.2,569,1,1,30.89430894308943,69.10569105691057
6004378,Westwood Elementary,61754,Contra Costa,Mt. Diablo Unified,K-5,N,60,0,246.0,179.0,78.0,53.0,22.2,223,1,1,31.70731707317073,72.76422764227642
6023410,California Elementary,65094,Los Angeles,West Covina Unified,3-6,N,60,0,246.0,221.0,61.0,28.0,11.9,1598,1,1,24.796747967479675,89.83739837398373
6029722,Village View Elementary,66613,Orange,Ocean View,K-5,N,60,0,247.0,100.0,33.0,19.0,7.7,547,1,1,13.360323886639677,40.48582995951417
6005839,Clay Elementary,62109,Fresno,Clay Joint Elementary,K-8,N,61,0,247.0,41.0,24.0,0.0,0.0,292,1,1,9.7165991902834,16.599190283400812
6057566,Enterprise Middle,73437,Los Angeles,Compton Unified,6-8,C,62,0,247.0,229.0,59.0,11.0,4.9,1598,1,1,23.88663967611336,92.71255060728745
0106948,Charles White Elementary,64733,Los Angeles,Los Angeles Unified,1-5,N,60,0,247.0,245.0,38.0,41.0,17.1,1598,1,1,15.384615384615385,99.19028340080972
6010573,Kettleman City Elementary,73932,Kings,Reef-Sunset Unified,K-8,N,60,0,248.0,238.0,29.0,21.0,8.6,39,1,1,11.693548387096774,95.96774193548387
6007868,Fortuna Middle,76802,Humboldt,Fortuna Elementary,7-8,N,62,0,249.0,200.0,74.0,40.0,16.6,71,1,1,29.71887550200803,80.32128514056225
6008148,Toddy Thomas Middle,76802,Humboldt,Fortuna Elementary,5-6,N,62,0,249.0,213.0,67.0,19.0,7.7,71,1,1,26.907630522088354,85.54216867469879
6044283,Ormondale Elementary,68981,San Mateo,Portola Valley Elementary,K-3,N,60,0,250.0,22.0,34.0,10.0,4.0,143,1,1,13.600000000000001,8.799999999999999
6093488,San Francisco Community Alternative,68478,San Francisco,San Francisco Unified,K-8,N,60,0,250.0,125.0,49.0,70.0,29.5,95,1,1,19.6,50.0
6007660,Sunny Brae Middle,62679,Humboldt,Arcata Elementary,6-8,N,62,0,250.0,149.0,51.0,99.0,40.2,71,1,1,20.4,59.599999999999994
6052344,Wilson Elementary,71019,Sonoma,Wilmar Union Elementary,K-6,N,61,0,251.0,63.0,29.0,10.0,4.0,103,1,1,11.553784860557768,25.099601593625497
6112502,Mammoth Middle,73692,Mono,Mammoth Unified,6-9,C,62,0,251.0,147.0,29.0,47.0,19.0,9,1,1,11.553784860557768,58.56573705179283
6010623,East Lake,64022,Lake,Konocti Unified,K-6,N,60,0,251.0,216.0,46.0,91.0,41.9,22,1,1,18.326693227091635,86.05577689243027
6015945,Bandini Street Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,251.0,224.0,41.0,61.0,25.4,1598,1,1,16.334661354581673,89.2430278884462
0110254,Sankofa United Elementary,61259,Alameda,Oakland Unified,K-5,N,60,0,252.0,194.0,50.0,93.0,40.4,296,1,1,19.841269841269842,76.98412698412699
6018659,Palms Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,252.0,193.0,80.0,76.0,31.0,1598,1,1,31.746031746031743,76.5873015873016
6054449,Traver Elementary,72223,Tulare,Traver Joint Elementary,K-8,N,61,0,253.0,207.0,24.0,50.0,20.2,169,1,1,9.486166007905137,81.81818181818183
6028583,Louis G. Zeyen Elementary,66522,Orange,Garden Grove Unified,K-6,N,60,0,253.0,209.0,53.0,39.0,15.7,547,1,1,20.948616600790515,82.6086956521739
6119002,Barbara Spratling Middle,71134,Stanislaus,Keyes Union,6-8,N,62,0,253.0,228.0,35.0,51.0,20.4,151,1,1,13.83399209486166,90.11857707509881
6066328,Berrendos Middle,71472,Tehama,Antelope Elementary,6-8,N,62,0,254.0,143.0,38.0,15.0,6.0,27,1,1,14.960629921259844,56.2992125984252
6044788,White Oaks Elementary,69021,San Mateo,San Carlos Elementary,K-3,N,60,0,254.0,20.0,27.0,10.0,4.0,143,1,1,10.62992125984252,7.874015748031496
2535409,Modoc High,73585,Modoc,Modoc Joint Unified,9-12,C,66,0,254.0,171.0,28.0,36.0,14.2,7,1,1,11.023622047244094,67.32283464566929
6040224,Toler Elementary,68338,San Diego,San Diego Unified,K-5,N,60,0,254.0,146.0,62.0,69.0,28.4,569,1,1,24.409448818897637,57.48031496062992
6018980,Rosewood Avenue Elementary School Urban Planning and Urban Design Magnet,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,254.0,182.0,27.0,60.0,24.5,1598,1,1,10.62992125984252,71.65354330708661
6033203,Mather Heights Elementary,67330,Sacramento,Folsom-Cordova Unified,K-5,N,60,0,254.0,107.0,58.0,36.0,14.7,301,1,1,22.83464566929134,42.125984251968504
6021091,Arturo Sanchez Elementary,64840,Los Angeles,Norwalk-La Mirada Unified,K-5,N,60,0,254.0,229.0,48.0,28.0,12.3,1598,1,1,18.89763779527559,90.15748031496062
6051445,Federal Terrace Elementary,70581,Solano,Vallejo City Unified,K-6,N,60,0,255.0,227.0,51.0,97.0,39.6,72,1,1,20.0,89.01960784313725
6028401,Garden Park Elementary,66522,Orange,Garden Grove Unified,K-6,N,60,0,255.0,105.0,23.0,22.0,8.8,547,1,1,9.019607843137255,41.17647058823529
0129726,Esparto Middle,72686,Yolo,Esparto Unified,6-8,N,62,0,255.0,211.0,36.0,28.0,11.3,44,1,1,14.117647058823529,82.74509803921568
6019095,Second Street Elementary,64733,Los Angeles,Los Angeles Unified,K-6,N,60,0,255.0,251.0,63.0,59.0,24.5,1598,1,1,24.705882352941178,98.4313725490196
6017230,Garvanza Elementary School Technology and Leadership Magnet,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,255.0,212.0,62.0,64.0,25.5,1598,1,1,24.313725490196077,83.13725490196079
6044275,Corte Madera,68981,San Mateo,Portola Valley Elementary,4-8,N,62,0,257.0,21.0,30.0,12.0,4.7,143,1,1,11.673151750972762,8.171206225680933
6034060,John D. Sloat Elementary,67439,Sacramento,Sacramento City Unified,K-6,N,60,0,257.0,217.0,76.0,89.0,37.6,301,1,1,29.571984435797667,84.43579766536965
6010169,Taft Primary,63800,Kern,Taft City,K-3,N,60,0,257.0,234.0,44.0,25.0,10.2,250,1,1,17.120622568093385,91.05058365758755
4735403,Mount Shasta High,70466,Siskiyou,Siskiyou Union High,9-12,N,66,0,257.0,100.0,18.0,77.0,31.0,34,1,1,7.003891050583658,38.91050583657588
6039721,Hawthorne Elementary,68338,San Diego,San Diego Unified,K-5,N,60,0,257.0,162.0,77.0,30.0,11.8,569,1,1,29.961089494163424,63.035019455252915
6018717,Pinewood Avenue Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,257.0,243.0,70.0,61.0,25.1,1598,1,1,27.237354085603112,94.55252918287937
6044960,Meadow Heights Elementary,69039,San Mateo,San Mateo-Foster City,K-5,N,60,0,258.0,141.0,45.0,59.0,23.5,143,1,1,17.441860465116278,54.65116279069767
6050538,Sycamore Elementary,70110,Shasta,Redding Elementary,K-5,N,60,0,258.0,203.0,59.0,32.0,12.7,57,1,1,22.868217054263564,78.68217054263566
6055875,Madroña Academy of the Arts and Sciences,73759,Ventura,Conejo Valley Unified,K-5,N,60,0,258.0,138.0,74.0,18.0,7.1,178,1,1,28.68217054263566,53.48837209302325
6002711,Sunol Glen Elementary,75119,Alameda,Sunol Glen Elementary,No Data,No Data,61,0,258.0,32.0,16.0,21.0,8.7,296,1,1,6.2015503875969,12.4031007751938
6002711,Sunol Glen Elementary,75119,Alameda,Sunol Glen Unified,K-8,N,61,0,258.0,32.0,16.0,21.0,8.7,296,1,1,6.2015503875969,12.4031007751938
6038962,Pauma Elementary,75614,San Diego,Pauma Elementary,K-8,No Data,60,0,258.0,208.0,26.0,94.0,36.7,569,1,1,10.077519379844961,80.62015503875969
6038962,Pauma Elementary,75614,San Diego,Valley Center-Pauma Unified,K-8,N,60,0,258.0,208.0,26.0,94.0,36.7,569,1,1,10.077519379844961,80.62015503875969
6020721,La Primaria Elementary,64816,Los Angeles,Mountain View Elementary,K-3,N,60,0,258.0,233.0,44.0,40.0,15.7,1598,1,1,17.05426356589147,90.31007751937985
0122127,Quincy Jones Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,259.0,248.0,57.0,39.0,15.4,1598,1,1,22.00772200772201,95.75289575289575
6026082,Chualar Elementary,65995,Monterey,Chualar Union,K-8,N,61,0,260.0,218.0,40.0,39.0,15.5,112,1,1,15.384615384615385,83.84615384615385
6113013,Mary Peacock Elementary,61820,Del Norte,Del Norte County Unified,K-5,N,60,0,260.0,163.0,78.0,59.0,23.1,10,1,1,30.0,62.69230769230769
6028575,Linton T. Simmons Elementary,66522,Orange,Garden Grove Unified,K-6,N,60,0,260.0,246.0,44.0,53.0,21.2,547,1,1,16.923076923076923,94.61538461538461
6048797,Bowers Elementary,69674,Santa Clara,Santa Clara Unified,K-5,N,60,0,260.0,171.0,39.0,43.0,17.1,319,1,1,15.0,65.76923076923077
6055685,Crestview Elementary,72603,Ventura,Simi Valley Unified,K-5,N,60,0,260.0,137.0,41.0,42.0,16.3,178,1,1,15.769230769230768,52.69230769230769
6014997,Cresson Elementary,64717,Los Angeles,Little Lake City Elementary,K-5,N,60,0,260.0,219.0,79.0,46.0,18.3,1598,1,1,30.384615384615383,84.23076923076923
6018931,Robert Hill Lane Elementary,64733,Los Angeles,Los Angeles Unified,K-6,N,60,0,260.0,203.0,63.0,53.0,20.8,1598,1,1,24.23076923076923,78.07692307692308
6053672,Richfield Elementary,71654,Tehama,Richfield Elementary,K-8,N,61,0,261.0,148.0,31.0,6.0,2.3,27,1,1,11.877394636015326,56.70498084291188
6117980,Fine Arts Academy,68700,San Luis Obispo,Atascadero Unified,4-8,N,60,0,261.0,98.0,30.0,23.0,9.3,73,1,1,11.494252873563218,37.547892720306514
6110746,Williams Ranch Elementary,76877,Nevada,Penn Valley Union Elementary,K-3,N,60,0,261.0,156.0,40.0,70.0,27.6,17,1,1,15.32567049808429,59.77011494252874
6024442,Old Mill Elementary,65391,Marin,Mill Valley Elementary,K-5,N,60,0,261.0,15.0,42.0,17.0,6.5,65,1,1,16.091954022988507,5.747126436781609
6047369,Loma Prieta Elementary,69500,Santa Clara,Loma Prieta Joint Union Elementary,K-5,N,60,0,261.0,39.0,39.0,21.0,8.0,319,1,1,14.942528735632186,14.942528735632186
6021000,John Foster Dulles Elementary,64840,Los Angeles,Norwalk-La Mirada Unified,K-5,N,60,0,261.0,148.0,51.0,44.0,17.6,1598,1,1,19.54022988505747,56.70498084291188
6020937,Foster Road Elementary,64840,Los Angeles,Norwalk-La Mirada Unified,K-5,N,60,0,261.0,190.0,66.0,61.0,25.5,1598,1,1,25.287356321839084,72.79693486590038
6031173,Penryn Elementary,66845,Placer,Loomis Union Elementary,K-8,N,60,0,262.0,38.0,25.0,22.0,8.6,103,1,1,9.541984732824428,14.50381679389313
6019210,Sierra Park Elementary,64733,Los Angeles,Los Angeles Unified,K-6,N,60,0,262.0,243.0,87.0,71.0,28.5,1598,1,1,33.20610687022901,92.74809160305344
6010805,Shaffer Elementary,64188,Lassen,Shaffer Union Elementary,K-8,N,61,0,263.0,174.0,36.0,69.0,26.7,19,1,1,13.688212927756654,66.15969581749049
6041594,Spring Valley Elementary,68478,San Francisco,San Francisco Unified,K-5,N,60,0,263.0,183.0,58.0,120.0,47.6,95,1,1,22.0532319391635,69.58174904942965
0126995,Mountain Empire Junior High,68213,San Diego,Mountain Empire Unified,7-8,N,62,0,263.0,175.0,52.0,115.0,45.1,569,1,1,19.771863117870723,66.53992395437263
6019772,Vine Street Elementary,64733,Los Angeles,Los Angeles Unified,K-6,N,60,0,263.0,239.0,49.0,64.0,25.3,1598,1,1,18.631178707224336,90.8745247148289
6044614,Belle Air Elementary,69013,San Mateo,San Bruno Park Elementary,K-6,N,60,0,264.0,213.0,42.0,86.0,33.0,143,1,1,15.909090909090908,80.68181818181817
6050470,Cypress Elementary,70110,Shasta,Redding Elementary,K-5,N,60,0,264.0,236.0,69.0,66.0,27.3,57,1,1,26.136363636363637,89.39393939393939
6025092,Arena Elementary,65557,Mendocino,Arena Union Elementary,K-8,C,60,0,264.0,171.0,51.0,118.0,45.7,42,1,1,19.318181818181817,64.77272727272727
6053730,Hayfork Elementary,75028,Trinity,Mountain Valley Unified,K-8,N,60,0,264.0,203.0,58.0,40.0,15.5,15,1,1,21.96969696969697,76.89393939393939
6053730,Hayfork Elementary,75028,Trinity,Hayfork Valley Union Elementary,No Data,No Data,61,0,264.0,203.0,58.0,40.0,15.5,15,1,1,21.96969696969697,76.89393939393939
6026702,San Benancio Middle,66233,Monterey,Washington Union Elementary,6-8,N,62,0,265.0,36.0,30.0,19.0,7.2,112,1,1,11.320754716981133,13.584905660377359
6005490,Georgetown Elementary,73783,El Dorado,Black Oak Mine Unified,K-6,N,60,0,265.0,161.0,57.0,76.0,30.8,48,1,1,21.50943396226415,60.75471698113207
6090302,Oxford Elementary at West Campus,61143,Alameda,Berkeley Unified,K-5,N,60,0,265.0,81.0,34.0,37.0,14.1,296,1,1,12.830188679245284,30.566037735849054
6027031,Robert Louis Stevenson Intermediate,66290,Napa,Saint Helena Unified,6-8,N,62,0,265.0,124.0,33.0,19.0,7.2,31,1,1,12.452830188679245,46.79245283018868
6046189,Horace Cureton Elementary,69369,Santa Clara,Alum Rock Union Elementary,K-5,N,60,0,265.0,217.0,49.0,75.0,28.7,319,1,1,18.49056603773585,81.88679245283019
6017156,Forty-Second Street Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,265.0,239.0,56.0,82.0,32.7,1598,1,1,21.132075471698116,90.18867924528303
6024525,Lynwood Elementary,65417,Marin,Novato Unified,K-5,N,60,0,266.0,160.0,39.0,23.0,8.7,65,1,1,14.661654135338345,60.150375939849624
6107437,Sierra Ridge Middle,61960,El Dorado,Pollock Pines Elementary,5-8,N,62,0,266.0,123.0,51.0,55.0,21.2,48,1,1,19.172932330827066,46.2406015037594
6040778,Bryant Elementary,68478,San Francisco,San Francisco Unified,K-5,N,60,0,266.0,225.0,58.0,112.0,43.2,95,1,1,21.804511278195488,84.58646616541353
6033831,Caroline Wenzel Elementary,67439,Sacramento,Sacramento City Unified,K-6,N,60,0,266.0,214.0,75.0,77.0,32.2,301,1,1,28.195488721804512,80.45112781954887
6043012,Branch Elementary,68759,San Luis Obispo,Lucia Mar Unified,K-6,N,60,0,267.0,99.0,41.0,18.0,6.8,73,1,1,15.355805243445692,37.07865168539326
1530401,Frazier Mountain High,75168,Kern,El Tejon Unified,9-12,N,66,0,267.0,203.0,46.0,61.0,23.5,250,1,1,17.228464419475657,76.02996254681648
0125955,Bell Hill Academy,66332,Nevada,Grass Valley Elementary,K-4,N,60,0,267.0,168.0,31.0,52.0,20.0,17,1,1,11.610486891385769,62.92134831460674
6002182,Madison Park Academy Elementary,61259,Alameda,Oakland Unified,K-5,N,60,0,267.0,254.0,56.0,124.0,47.5,296,1,1,20.973782771535582,95.13108614232209
6017958,Loreto Street Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,267.0,249.0,59.0,47.0,17.8,1598,1,1,22.09737827715356,93.25842696629213
6019046,San Pascual Elementary Science Technology Engineering Arts And Mathematics (STEAM) Magnet,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,267.0,201.0,40.0,43.0,16.4,1598,1,1,14.981273408239701,75.28089887640449
0139311,Malibu Middle,64980,Los Angeles,Santa Monica-Malibu Unified,6-8,N,62,0,267.0,62.0,34.0,53.0,20.2,1598,1,1,12.734082397003746,23.220973782771537
6056691,Foothill Intermediate,72736,Yuba,Marysville Joint Unified,6-8,N,62,0,268.0,186.0,43.0,42.0,16.3,28,1,1,16.044776119402986,69.40298507462687
6001713,Oakland Academy of Knowledge Elementary,61259,Alameda,Oakland Unified,K-5,N,60,0,268.0,246.0,60.0,120.0,49.0,296,1,1,22.388059701492537,91.7910447761194
0108696,Ramblewood Elementary,69450,Santa Clara,Franklin-McKinley Elementary,K-6,N,60,0,268.0,202.0,50.0,44.0,16.9,319,1,1,18.65671641791045,75.3731343283582
6112510,Carl Smith Middle,72199,Tulare,Terra Bella Union Elementary,6-8,N,62,0,269.0,254.0,27.0,44.0,16.5,169,1,1,10.037174721189592,94.42379182156134
6010508,Lakeside Elementary,63966,Kings,Lakeside Union Elementary,K-8,N,61,0,269.0,253.0,30.0,33.0,12.6,39,1,1,11.152416356877323,94.05204460966543
3235603,Portola Junior/Senior High,66969,Plumas,Plumas Unified,7-12,C,66,0,269.0,164.0,39.0,99.0,37.4,7,1,1,14.49814126394052,60.966542750929364
6097919,New Traditions Elementary,68478,San Francisco,San Francisco Unified,K-5,N,60,0,269.0,68.0,33.0,28.0,10.5,95,2,1,12.267657992565056,25.27881040892193
6055743,Madera Elementary,72603,Ventura,Simi Valley Unified,K-5,N,60,0,269.0,159.0,37.0,47.0,17.6,178,2,1,13.754646840148698,59.10780669144982
6008072,Morris Elementary,62950,Humboldt,McKinleyville Union Elementary,2-5,N,60,0,269.0,161.0,56.0,50.0,18.7,71,2,1,20.817843866171003,59.85130111524164
6015036,Jersey Avenue Elementary,64717,Los Angeles,Little Lake City Elementary,K-5,N,60,0,269.0,209.0,47.0,39.0,14.6,1598,2,1,17.472118959107807,77.69516728624535
0109314,Harvard Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,269.0,259.0,76.0,56.0,21.2,1598,2,1,28.25278810408922,96.28252788104089
6050348,Happy Valley Elementary,70011,Shasta,Happy Valley Union Elementary,4-8,N,62,0,270.0,208.0,39.0,20.0,7.8,57,2,1,14.444444444444443,77.03703703703704
6105928,Ottomon Way Elementary,67447,Sacramento,San Juan Unified,K-5,N,60,0,270.0,181.0,37.0,57.0,21.4,301,2,1,13.703703703703704,67.03703703703704
6037766,Cardiff Elementary,68007,San Diego,Cardiff Elementary,K-2,N,60,0,270.0,37.0,37.0,22.0,8.2,569,2,1,13.703703703703704,13.703703703703704
6048326,Juana Briones Elementary,69641,Santa Clara,Palo Alto Unified,K-5,N,60,0,270.0,32.0,33.0,17.0,6.4,319,2,1,12.222222222222221,11.851851851851853
6004972,Stege Elementary,61796,Contra Costa,West Contra Costa Unified,K-6,C,60,0,270.0,235.0,30.0,146.0,57.7,223,2,1,11.11111111111111,87.03703703703704
6007678,Arcata Elementary,62679,Humboldt,Arcata Elementary,K-5,N,60,0,270.0,223.0,67.0,78.0,29.5,71,2,1,24.814814814814813,82.5925925925926
6022388,Villacorta Elementary,73452,Los Angeles,Rowland Unified,K-6,N,60,0,270.0,258.0,49.0,42.0,15.8,1598,2,1,18.14814814814815,95.55555555555556
4531000,Burney Junior-Senior High,69989,Shasta,Fall River Joint Unified,7-12,N,66,0,271.0,178.0,62.0,84.0,35.3,57,2,1,22.878228782287824,65.68265682656826
6056527,Plainfield Elementary,72710,Yolo,Woodland Joint Unified,K-6,N,60,0,271.0,156.0,55.0,34.0,12.7,44,2,1,20.29520295202952,57.564575645756456
6008528,Holtville Middle,63149,Imperial,Holtville Unified,6-8,N,62,0,271.0,222.0,33.0,36.0,13.3,54,2,1,12.177121771217712,81.91881918819189
6012223,Vista del Valle Elementary,64394,Los Angeles,Claremont Unified,K-6,N,60,0,271.0,158.0,61.0,26.0,9.7,1598,2,1,22.509225092250922,58.30258302583026
6019350,Stoner Avenue Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,271.0,257.0,70.0,65.0,24.3,1598,2,1,25.830258302583026,94.8339483394834
6068787,Armstrong Elementary,64907,Los Angeles,Pomona Unified,K-6,N,60,0,271.0,187.0,52.0,55.0,21.3,1598,2,1,19.18819188191882,69.00369003690037
0140624,Larry G. Meeks Academy,75283,Sacramento,Natomas Unified,K-8,V,60,1,272.0,200.0,31.0,36.0,14.4,301,2,1,11.397058823529411,73.52941176470588
6041412,Marshall Elementary,68478,San Francisco,San Francisco Unified,K-5,N,60,0,272.0,216.0,32.0,75.0,28.8,95,2,1,11.76470588235294,79.41176470588235
6042063,Elkhorn,68585,San Joaquin,Lodi Unified,4-8,N,60,0,272.0,123.0,0.0,21.0,7.9,183,2,1,0.0,45.220588235294116
6030159,Linda Vista Magnet Elementary,73635,Orange,Saddleback Valley Unified,K-6,N,60,0,273.0,214.0,59.0,44.0,16.2,547,2,1,21.611721611721613,78.3882783882784
6048003,Mariano Castro Elementary,69591,Santa Clara,Mountain View Whisman,K-5,N,60,0,273.0,232.0,45.0,64.0,23.9,319,2,1,16.483516483516482,84.98168498168498
6050421,North Cow Creek Elementary,70078,Shasta,North Cow Creek Elementary,K-8,N,61,0,274.0,80.0,31.0,10.0,3.7,57,2,1,11.313868613138686,29.1970802919708
6045546,Monte Vista Elementary,69211,Santa Barbara,Hope Elementary,K-6,N,60,0,274.0,76.0,45.0,19.0,7.0,108,2,1,16.423357664233578,27.73722627737226
6005458,Smith River Elementary,61820,Del Norte,Del Norte County Unified,K-8,N,60,0,274.0,186.0,41.0,35.0,13.2,10,2,1,14.963503649635038,67.88321167883211
6055933,Conejo Academy of Leadership and Language Immersion,73759,Ventura,Conejo Valley Unified,K-5,N,60,0,274.0,176.0,52.0,48.0,18.0,178,2,1,18.97810218978102,64.23357664233576
6007744,Ridgewood Elementary,62745,Humboldt,Cutten Elementary,K-2,N,60,0,274.0,150.0,53.0,21.0,7.7,71,2,1,19.34306569343066,54.74452554744526
3530060,Anzar High,75259,San Benito,Aromas - San Juan Unified,9-12,C,66,0,275.0,183.0,27.0,38.0,14.1,24,2,1,9.818181818181818,66.54545454545455
6024467,Strawberry Point Elementary,65391,Marin,Mill Valley Elementary,K-5,N,60,0,275.0,20.0,31.0,19.0,7.1,65,2,1,11.272727272727273,7.2727272727272725
6053219,Waterford Junior,75572,Stanislaus,Waterford Elementary,5-8,No Data,60,0,275.0,259.0,46.0,54.0,19.9,151,2,1,16.727272727272727,94.18181818181817
